"No.","Time","Source","Destination","Protocol","Identification","Frame length on the wire","Time delta from previous captured frame"
"5720","2022-03-11 10:49:05,731705395","192.168.2.10","192.168.2.6","UDP","0x5bdd (23517)","253","0.025980528"
"5721","2022-03-11 10:49:05,757784037","192.168.2.10","192.168.2.6","UDP","0x5be5 (23525)","253","0.026078642"
"5722","2022-03-11 10:49:05,783711798","192.168.2.10","192.168.2.6","UDP","0x5bf7 (23543)","254","0.025927761"
"5723","2022-03-11 10:49:05,809802957","192.168.2.10","192.168.2.6","UDP","0x5c10 (23568)","251","0.026091159"
"5724","2022-03-11 10:49:05,835800064","192.168.2.10","192.168.2.6","UDP","0x5c27 (23591)","254","0.025997107"
"5725","2022-03-11 10:49:05,861790073","192.168.2.10","192.168.2.6","UDP","0x5c33 (23603)","253","0.025990009"
"5726","2022-03-11 10:49:05,887935522","192.168.2.10","192.168.2.6","UDP","0x5c46 (23622)","254","0.026145449"
"5727","2022-03-11 10:49:05,914722899","192.168.2.10","192.168.2.6","UDP","0x5c61 (23649)","253","0.026787377"
"5728","2022-03-11 10:49:05,940782499","192.168.2.10","192.168.2.6","UDP","0x5c69 (23657)","253","0.026059600"
"5729","2022-03-11 10:49:05,966951553","192.168.2.10","192.168.2.6","UDP","0x5c81 (23681)","249","0.026169054"
"5730","2022-03-11 10:49:05,993781053","192.168.2.10","192.168.2.6","UDP","0x5c86 (23686)","253","0.026829500"
"5731","2022-03-11 10:49:06,019805331","192.168.2.10","192.168.2.6","UDP","0x5c98 (23704)","254","0.026024278"
"5732","2022-03-11 10:49:06,045874522","192.168.2.10","192.168.2.6","UDP","0x5ca1 (23713)","254","0.026069191"
"5733","2022-03-11 10:49:06,072729555","192.168.2.10","192.168.2.6","UDP","0x5caa (23722)","254","0.026855033"
"5734","2022-03-11 10:49:06,098965661","192.168.2.10","192.168.2.6","UDP","0x5cb4 (23732)","253","0.026236106"
"5735","2022-03-11 10:49:06,125818683","192.168.2.10","192.168.2.6","UDP","0x5cb9 (23737)","253","0.026853022"
"5736","2022-03-11 10:49:06,151832565","192.168.2.10","192.168.2.6","UDP","0x5cbb (23739)","250","0.026013882"
"5737","2022-03-11 10:49:06,177737888","192.168.2.10","192.168.2.6","UDP","0x5cc3 (23747)","249","0.025905323"
"5738","2022-03-11 10:49:06,203684946","192.168.2.10","192.168.2.6","UDP","0x5cd7 (23767)","253","0.025947058"
"5739","2022-03-11 10:49:06,229695430","192.168.2.10","192.168.2.6","UDP","0x5cd8 (23768)","253","0.026010484"
"5740","2022-03-11 10:49:06,255797984","192.168.2.10","192.168.2.6","UDP","0x5cda (23770)","253","0.026102554"
"5741","2022-03-11 10:49:06,281646907","192.168.2.10","192.168.2.6","UDP","0x5cf3 (23795)","254","0.025848923"
"5742","2022-03-11 10:49:06,307764947","192.168.2.10","192.168.2.6","UDP","0x5d05 (23813)","254","0.026118040"
"5743","2022-03-11 10:49:06,333731436","192.168.2.10","192.168.2.6","UDP","0x5d0c (23820)","251","0.025966489"
"5744","2022-03-11 10:49:06,359779350","192.168.2.10","192.168.2.6","UDP","0x5d26 (23846)","254","0.026047914"
"5745","2022-03-11 10:49:06,385666667","192.168.2.10","192.168.2.6","UDP","0x5d3a (23866)","252","0.025887317"
"5746","2022-03-11 10:49:06,411954626","192.168.2.10","192.168.2.6","UDP","0x5d45 (23877)","254","0.026287959"
"5747","2022-03-11 10:49:06,438694503","192.168.2.10","192.168.2.6","UDP","0x5d59 (23897)","253","0.026739877"
"5748","2022-03-11 10:49:06,464790880","192.168.2.10","192.168.2.6","UDP","0x5d5a (23898)","253","0.026096377"
"5749","2022-03-11 10:49:06,490821104","192.168.2.10","192.168.2.6","UDP","0x5d5d (23901)","253","0.026030224"
"5750","2022-03-11 10:49:06,516793511","192.168.2.10","192.168.2.6","UDP","0x5d71 (23921)","252","0.025972407"
"5751","2022-03-11 10:49:06,542707201","192.168.2.10","192.168.2.6","UDP","0x5d83 (23939)","252","0.025913690"
"5752","2022-03-11 10:49:06,568726587","192.168.2.10","192.168.2.6","UDP","0x5d85 (23941)","251","0.026019386"
"5753","2022-03-11 10:49:06,594713165","192.168.2.10","192.168.2.6","UDP","0x5d92 (23954)","251","0.025986578"
"5754","2022-03-11 10:49:06,620986741","192.168.2.10","192.168.2.6","UDP","0x5dac (23980)","252","0.026273576"
"5755","2022-03-11 10:49:06,647733152","192.168.2.10","192.168.2.6","UDP","0x5dbd (23997)","253","0.026746411"
"5756","2022-03-11 10:49:06,673775425","192.168.2.10","192.168.2.6","UDP","0x5dc9 (24009)","251","0.026042273"
"5757","2022-03-11 10:49:06,699834645","192.168.2.10","192.168.2.6","UDP","0x5dd0 (24016)","252","0.026059220"
"5758","2022-03-11 10:49:06,725728058","192.168.2.10","192.168.2.6","UDP","0x5dd6 (24022)","254","0.025893413"
"5759","2022-03-11 10:49:06,751676981","192.168.2.10","192.168.2.6","UDP","0x5dd9 (24025)","250","0.025948923"
"5760","2022-03-11 10:49:06,777791843","192.168.2.10","192.168.2.6","UDP","0x5df2 (24050)","250","0.026114862"
"5761","2022-03-11 10:49:06,803816418","192.168.2.10","192.168.2.6","UDP","0x5df7 (24055)","253","0.026024575"
"5762","2022-03-11 10:49:06,829628536","192.168.2.10","192.168.2.6","UDP","0x5df8 (24056)","253","0.025812118"
"5763","2022-03-11 10:49:06,855742468","192.168.2.10","192.168.2.6","UDP","0x5e00 (24064)","253","0.026113932"
"5764","2022-03-11 10:49:06,881766675","192.168.2.10","192.168.2.6","UDP","0x5e02 (24066)","253","0.026024207"
"5765","2022-03-11 10:49:06,908745395","192.168.2.10","192.168.2.6","UDP","0x5e1b (24091)","252","0.026978720"
"5766","2022-03-11 10:49:06,934794845","192.168.2.10","192.168.2.6","UDP","0x5e1e (24094)","252","0.026049450"
"5767","2022-03-11 10:49:06,960816153","192.168.2.10","192.168.2.6","UDP","0x5e2f (24111)","249","0.026021308"
"5768","2022-03-11 10:49:06,986788003","192.168.2.10","192.168.2.6","UDP","0x5e47 (24135)","253","0.025971850"
"5769","2022-03-11 10:49:07,012674394","192.168.2.10","192.168.2.6","UDP","0x5e58 (24152)","253","0.025886391"
"5770","2022-03-11 10:49:07,038825839","192.168.2.10","192.168.2.6","UDP","0x5e6c (24172)","250","0.026151445"
"5771","2022-03-11 10:49:07,065069324","192.168.2.10","192.168.2.6","UDP","0x5e79 (24185)","253","0.026243485"
"5772","2022-03-11 10:49:07,091713988","192.168.2.10","192.168.2.6","UDP","0x5e80 (24192)","253","0.026644664"
"5773","2022-03-11 10:49:07,117750445","192.168.2.10","192.168.2.6","UDP","0x5e85 (24197)","254","0.026036457"
"5774","2022-03-11 10:49:07,143807365","192.168.2.10","192.168.2.6","UDP","0x5e9e (24222)","252","0.026056920"
"5775","2022-03-11 10:49:07,169757703","192.168.2.10","192.168.2.6","UDP","0x5eb5 (24245)","251","0.025950338"
"5776","2022-03-11 10:49:07,195647985","192.168.2.10","192.168.2.6","UDP","0x5eb6 (24246)","253","0.025890282"
"5777","2022-03-11 10:49:07,221771891","192.168.2.10","192.168.2.6","UDP","0x5ebf (24255)","254","0.026123906"
"5778","2022-03-11 10:49:07,247643814","192.168.2.10","192.168.2.6","UDP","0x5ed7 (24279)","252","0.025871923"
"5779","2022-03-11 10:49:07,274672558","192.168.2.10","192.168.2.6","UDP","0x5ee4 (24292)","252","0.027028744"
"5780","2022-03-11 10:49:07,304053648","192.168.2.10","192.168.2.6","UDP","0x5ef8 (24312)","252","0.029381090"
"5781","2022-03-11 10:49:07,330693206","192.168.2.10","192.168.2.6","UDP","0x5f04 (24324)","252","0.026639558"
"5782","2022-03-11 10:49:07,356738831","192.168.2.10","192.168.2.6","UDP","0x5f13 (24339)","252","0.026045625"
"5783","2022-03-11 10:49:07,382676866","192.168.2.10","192.168.2.6","UDP","0x5f18 (24344)","251","0.025938035"
"5784","2022-03-11 10:49:07,408797562","192.168.2.10","192.168.2.6","UDP","0x5f2d (24365)","253","0.026120696"
"5785","2022-03-11 10:49:07,434743235","192.168.2.10","192.168.2.6","UDP","0x5f39 (24377)","251","0.025945673"
"5786","2022-03-11 10:49:07,460673324","192.168.2.10","192.168.2.6","UDP","0x5f53 (24403)","254","0.025930089"
"5787","2022-03-11 10:49:07,486615505","192.168.2.10","192.168.2.6","UDP","0x5f58 (24408)","250","0.025942181"
"5788","2022-03-11 10:49:07,512695283","192.168.2.10","192.168.2.6","UDP","0x5f5e (24414)","251","0.026079778"
"5789","2022-03-11 10:49:07,538642835","192.168.2.10","192.168.2.6","UDP","0x5f60 (24416)","249","0.025947552"
"5790","2022-03-11 10:49:07,564751646","192.168.2.10","192.168.2.6","UDP","0x5f75 (24437)","252","0.026108811"
"5791","2022-03-11 10:49:07,590737116","192.168.2.10","192.168.2.6","UDP","0x5f88 (24456)","252","0.025985470"
"5792","2022-03-11 10:49:07,616648676","192.168.2.10","192.168.2.6","UDP","0x5f92 (24466)","250","0.025911560"
"5793","2022-03-11 10:49:07,642762981","192.168.2.10","192.168.2.6","UDP","0x5f9a (24474)","253","0.026114305"
"5794","2022-03-11 10:49:07,668761828","192.168.2.10","192.168.2.6","UDP","0x5fa0 (24480)","251","0.025998847"
"5795","2022-03-11 10:49:07,694724553","192.168.2.10","192.168.2.6","UDP","0x5fae (24494)","253","0.025962725"
"5796","2022-03-11 10:49:07,720772700","192.168.2.10","192.168.2.6","UDP","0x5fc4 (24516)","254","0.026048147"
"5797","2022-03-11 10:49:07,746685433","192.168.2.10","192.168.2.6","UDP","0x5fdb (24539)","253","0.025912733"
"5798","2022-03-11 10:49:07,772702694","192.168.2.10","192.168.2.6","UDP","0x5fe5 (24549)","253","0.026017261"
"5799","2022-03-11 10:49:07,798603320","192.168.2.10","192.168.2.6","UDP","0x5ffc (24572)","252","0.025900626"
"5800","2022-03-11 10:49:07,824661225","192.168.2.10","192.168.2.6","UDP","0x5ffe (24574)","254","0.026057905"
"5801","2022-03-11 10:49:07,850612124","192.168.2.10","192.168.2.6","UDP","0x6001 (24577)","254","0.025950899"
"5802","2022-03-11 10:49:07,876732146","192.168.2.10","192.168.2.6","UDP","0x6003 (24579)","253","0.026120022"
"5803","2022-03-11 10:49:07,902608332","192.168.2.10","192.168.2.6","UDP","0x6010 (24592)","253","0.025876186"
"5804","2022-03-11 10:49:07,928663543","192.168.2.10","192.168.2.6","UDP","0x6028 (24616)","253","0.026055211"
"5805","2022-03-11 10:49:07,954762844","192.168.2.10","192.168.2.6","UDP","0x6039 (24633)","252","0.026099301"
"5806","2022-03-11 10:49:07,980631368","192.168.2.10","192.168.2.6","UDP","0x6047 (24647)","250","0.025868524"
"5807","2022-03-11 10:49:08,006687762","192.168.2.10","192.168.2.6","UDP","0x605f (24671)","250","0.026056394"
"5808","2022-03-11 10:49:08,032733453","192.168.2.10","192.168.2.6","UDP","0x6062 (24674)","253","0.026045691"
"5809","2022-03-11 10:49:08,058660221","192.168.2.10","192.168.2.6","UDP","0x6071 (24689)","249","0.025926768"
"5810","2022-03-11 10:49:08,084727526","192.168.2.10","192.168.2.6","UDP","0x6079 (24697)","254","0.026067305"
"5811","2022-03-11 10:49:08,110618659","192.168.2.10","192.168.2.6","UDP","0x6080 (24704)","254","0.025891133"
"5812","2022-03-11 10:49:08,136836401","192.168.2.10","192.168.2.6","UDP","0x608f (24719)","252","0.026217742"
"5813","2022-03-11 10:49:08,162723391","192.168.2.10","192.168.2.6","UDP","0x609f (24735)","253","0.025886990"
"5814","2022-03-11 10:49:08,188937409","192.168.2.10","192.168.2.6","UDP","0x60b0 (24752)","254","0.026214018"
"5815","2022-03-11 10:49:08,215683267","192.168.2.10","192.168.2.6","UDP","0x60b4 (24756)","253","0.026745858"
"5816","2022-03-11 10:49:08,241779245","192.168.2.10","192.168.2.6","UDP","0x60c6 (24774)","253","0.026095978"
"5817","2022-03-11 10:49:08,267683030","192.168.2.10","192.168.2.6","UDP","0x60cd (24781)","251","0.025903785"
"5818","2022-03-11 10:49:08,293788635","192.168.2.10","192.168.2.6","UDP","0x60d9 (24793)","251","0.026105605"
"5819","2022-03-11 10:49:08,319930909","192.168.2.10","192.168.2.6","UDP","0x60df (24799)","249","0.026142274"
"5820","2022-03-11 10:49:08,346767365","192.168.2.10","192.168.2.6","UDP","0x60ef (24815)","251","0.026836456"
"5821","2022-03-11 10:49:08,372667997","192.168.2.10","192.168.2.6","UDP","0x6108 (24840)","253","0.025900632"
"5822","2022-03-11 10:49:08,398588344","192.168.2.10","192.168.2.6","UDP","0x610e (24846)","254","0.025920347"
"5823","2022-03-11 10:49:08,424682799","192.168.2.10","192.168.2.6","UDP","0x6123 (24867)","252","0.026094455"
"5824","2022-03-11 10:49:08,450662894","192.168.2.10","192.168.2.6","UDP","0x6132 (24882)","253","0.025980095"
"5825","2022-03-11 10:49:08,476657120","192.168.2.10","192.168.2.6","UDP","0x6142 (24898)","252","0.025994226"
"5826","2022-03-11 10:49:08,502643647","192.168.2.10","192.168.2.6","UDP","0x615c (24924)","252","0.025986527"
"5827","2022-03-11 10:49:08,528642259","192.168.2.10","192.168.2.6","UDP","0x6174 (24948)","253","0.025998612"
"5828","2022-03-11 10:49:08,554685760","192.168.2.10","192.168.2.6","UDP","0x617f (24959)","251","0.026043501"
"5829","2022-03-11 10:49:08,580655995","192.168.2.10","192.168.2.6","UDP","0x6187 (24967)","251","0.025970235"
"5830","2022-03-11 10:49:08,606736830","192.168.2.10","192.168.2.6","UDP","0x618f (24975)","252","0.026080835"
"5831","2022-03-11 10:49:08,632627779","192.168.2.10","192.168.2.6","UDP","0x6192 (24978)","251","0.025890949"
"5832","2022-03-11 10:49:08,658739596","192.168.2.10","192.168.2.6","UDP","0x6196 (24982)","254","0.026111817"
"5833","2022-03-11 10:49:08,684702666","192.168.2.10","192.168.2.6","UDP","0x61a0 (24992)","250","0.025963070"
"5834","2022-03-11 10:49:08,710705009","192.168.2.10","192.168.2.6","UDP","0x61a1 (24993)","252","0.026002343"
"5835","2022-03-11 10:49:08,736662794","192.168.2.10","192.168.2.6","UDP","0x61b8 (25016)","252","0.025957785"
"5836","2022-03-11 10:49:08,762749018","192.168.2.10","192.168.2.6","UDP","0x61ce (25038)","251","0.026086224"
"5837","2022-03-11 10:49:08,788628635","192.168.2.10","192.168.2.6","UDP","0x61d4 (25044)","252","0.025879617"
"5838","2022-03-11 10:49:08,814587364","192.168.2.10","192.168.2.6","UDP","0x61dd (25053)","252","0.025958729"
"5839","2022-03-11 10:49:08,840665360","192.168.2.10","192.168.2.6","UDP","0x61f6 (25078)","253","0.026077996"
"5840","2022-03-11 10:49:08,866583950","192.168.2.10","192.168.2.6","UDP","0x61f7 (25079)","253","0.025918590"
"5841","2022-03-11 10:49:08,892702780","192.168.2.10","192.168.2.6","UDP","0x6211 (25105)","252","0.026118830"
"5842","2022-03-11 10:49:08,918695448","192.168.2.10","192.168.2.6","UDP","0x6219 (25113)","254","0.025992668"
"5843","2022-03-11 10:49:08,944639599","192.168.2.10","192.168.2.6","UDP","0x6233 (25139)","246","0.025944151"
"5844","2022-03-11 10:49:08,970632469","192.168.2.10","192.168.2.6","UDP","0x624a (25162)","250","0.025992870"
"5845","2022-03-11 10:49:08,996688527","192.168.2.10","192.168.2.6","UDP","0x6258 (25176)","251","0.026056058"
"5846","2022-03-11 10:49:09,022636164","192.168.2.10","192.168.2.6","UDP","0x625a (25178)","251","0.025947637"
"5847","2022-03-11 10:49:09,048712956","192.168.2.10","192.168.2.6","UDP","0x6262 (25186)","251","0.026076792"
"5848","2022-03-11 10:49:09,074675028","192.168.2.10","192.168.2.6","UDP","0x6274 (25204)","252","0.025962072"
"5849","2022-03-11 10:49:09,100670580","192.168.2.10","192.168.2.6","UDP","0x6277 (25207)","250","0.025995552"
"5850","2022-03-11 10:49:09,126780607","192.168.2.10","192.168.2.6","UDP","0x628b (25227)","252","0.026110027"
"5851","2022-03-11 10:49:09,152621840","192.168.2.10","192.168.2.6","UDP","0x628e (25230)","254","0.025841233"
"5852","2022-03-11 10:49:09,178794010","192.168.2.10","192.168.2.6","UDP","0x629f (25247)","249","0.026172170"
"5853","2022-03-11 10:49:09,204712350","192.168.2.10","192.168.2.6","UDP","0x62ad (25261)","254","0.025918340"
"5854","2022-03-11 10:49:09,230723299","192.168.2.10","192.168.2.6","UDP","0x62bf (25279)","250","0.026010949"
"5855","2022-03-11 10:49:09,256742845","192.168.2.10","192.168.2.6","UDP","0x62c7 (25287)","252","0.026019546"
"5856","2022-03-11 10:49:09,282599952","192.168.2.10","192.168.2.6","UDP","0x62d8 (25304)","252","0.025857107"
"5857","2022-03-11 10:49:09,308550173","192.168.2.10","192.168.2.6","UDP","0x62f1 (25329)","253","0.025950221"
"5858","2022-03-11 10:49:09,334681681","192.168.2.10","192.168.2.6","UDP","0x6301 (25345)","253","0.026131508"
"5859","2022-03-11 10:49:09,360700683","192.168.2.10","192.168.2.6","UDP","0x6307 (25351)","252","0.026019002"
"5860","2022-03-11 10:49:09,386694219","192.168.2.10","192.168.2.6","UDP","0x6311 (25361)","251","0.025993536"
"5861","2022-03-11 10:49:09,412713400","192.168.2.10","192.168.2.6","UDP","0x6325 (25381)","254","0.026019181"
"5862","2022-03-11 10:49:09,438558826","192.168.2.10","192.168.2.6","UDP","0x6327 (25383)","250","0.025845426"
"5863","2022-03-11 10:49:09,464589619","192.168.2.10","192.168.2.6","UDP","0x6328 (25384)","253","0.026030793"
"5864","2022-03-11 10:49:09,490618557","192.168.2.10","192.168.2.6","UDP","0x632d (25389)","252","0.026028938"
"5865","2022-03-11 10:49:09,516636110","192.168.2.10","192.168.2.6","UDP","0x6342 (25410)","254","0.026017553"
"5866","2022-03-11 10:49:09,542850373","192.168.2.10","192.168.2.6","UDP","0x6359 (25433)","253","0.026214263"
"5867","2022-03-11 10:49:09,568670186","192.168.2.10","192.168.2.6","UDP","0x6371 (25457)","254","0.025819813"
"5868","2022-03-11 10:49:09,594598671","192.168.2.10","192.168.2.6","UDP","0x6374 (25460)","253","0.025928485"
"5869","2022-03-11 10:49:09,620697166","192.168.2.10","192.168.2.6","UDP","0x637e (25470)","253","0.026098495"
"5870","2022-03-11 10:49:09,646735529","192.168.2.10","192.168.2.6","UDP","0x6385 (25477)","253","0.026038363"
"5871","2022-03-11 10:49:09,672674778","192.168.2.10","192.168.2.6","UDP","0x638d (25485)","254","0.025939249"
"5872","2022-03-11 10:49:09,699516260","192.168.2.10","192.168.2.6","UDP","0x639a (25498)","253","0.026841482"
"5873","2022-03-11 10:49:09,726237967","192.168.2.10","192.168.2.6","UDP","0x639c (25500)","254","0.026721707"
"5874","2022-03-11 10:49:09,752670078","192.168.2.10","192.168.2.6","UDP","0x63a0 (25504)","253","0.026432111"
"5875","2022-03-11 10:49:09,778614664","192.168.2.10","192.168.2.6","UDP","0x63a9 (25513)","251","0.025944586"
"5876","2022-03-11 10:49:09,804617442","192.168.2.10","192.168.2.6","UDP","0x63b5 (25525)","253","0.026002778"
"5877","2022-03-11 10:49:09,830500321","192.168.2.10","192.168.2.6","UDP","0x63ca (25546)","254","0.025882879"
"5878","2022-03-11 10:49:09,856924473","192.168.2.10","192.168.2.6","UDP","0x63dc (25564)","249","0.026424152"
"5879","2022-03-11 10:49:09,884617265","192.168.2.10","192.168.2.6","UDP","0x63e7 (25575)","254","0.027692792"
"5880","2022-03-11 10:49:09,910616785","192.168.2.10","192.168.2.6","UDP","0x63ee (25582)","253","0.025999520"
"5881","2022-03-11 10:49:09,936493107","192.168.2.10","192.168.2.6","UDP","0x63fe (25598)","252","0.025876322"
"5882","2022-03-11 10:49:09,962535911","192.168.2.10","192.168.2.6","UDP","0x6408 (25608)","251","0.026042804"
"5883","2022-03-11 10:49:09,988608612","192.168.2.10","192.168.2.6","UDP","0x6414 (25620)","254","0.026072701"
"5884","2022-03-11 10:49:10,015723546","192.168.2.10","192.168.2.6","UDP","0x6424 (25636)","253","0.027114934"
"5885","2022-03-11 10:49:10,042576441","192.168.2.10","192.168.2.6","UDP","0x6426 (25638)","254","0.026852895"
"5886","2022-03-11 10:49:10,069623286","192.168.2.10","192.168.2.6","UDP","0x643a (25658)","252","0.027046845"
"5887","2022-03-11 10:49:10,096565944","192.168.2.10","192.168.2.6","UDP","0x644d (25677)","250","0.026942658"
"5888","2022-03-11 10:49:10,122591635","192.168.2.10","192.168.2.6","UDP","0x6451 (25681)","253","0.026025691"
"5889","2022-03-11 10:49:10,148549024","192.168.2.10","192.168.2.6","UDP","0x6463 (25699)","253","0.025957389"
"5890","2022-03-11 10:49:10,174601800","192.168.2.10","192.168.2.6","UDP","0x646e (25710)","254","0.026052776"
"5891","2022-03-11 10:49:10,200629236","192.168.2.10","192.168.2.6","UDP","0x6475 (25717)","251","0.026027436"
"5892","2022-03-11 10:49:10,226612927","192.168.2.10","192.168.2.6","UDP","0x648a (25738)","253","0.025983691"
"5893","2022-03-11 10:49:10,252538328","192.168.2.10","192.168.2.6","UDP","0x649f (25759)","253","0.025925401"
"5894","2022-03-11 10:49:10,278513666","192.168.2.10","192.168.2.6","UDP","0x64a0 (25760)","250","0.025975338"
